instance,votes,candidates,trivial,reductions,hull_val,hull_time,hull++_val,hull++_time,TMC_val,TMC_time,valtr_val,valtr_time,QCP_val,QCP_time,IR_val,IR_time
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000947.soc,20,351,None,,False,0.353015394881368,False,0.352914530783892,False,0.00734805688261986,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000948.soc,15,351,None,,False,0.375495545566082,False,0.357213154435158,False,0.0289933010935783,False,109.359811171889,None,None,False,1071.52355603501
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000949.soc,20,351,None,,False,0.225466089323163,False,0.226177589967847,False,0.0225719641894102,None,None,None,None,False,1752.89309909195
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000950.soc,16,351,None,,False,0.345565421506763,False,0.348054395988584,False,0.00940775685012341,False,122.580131275579,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000951.soc,2,351,True,None,None,None,None,None,None,None,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000952.soc,20,351,None,,False,0.348465625196695,False,0.348759930580854,False,0.00706435926258564,False,916.453408665955,None,None,False,2911.78701907955
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000953.soc,20,351,None,,False,0.39201089553535,False,0.393280450254679,False,0.00793537497520447,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000954.soc,20,351,None,,False,0.392031226307154,False,0.391137948259711,False,0.0029920618981123,None,None,None,None,False,1080.42118360847
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000955.soc,3,351,None,k-block(3;348),None,1.24033540487289E-05,None,9.35792922973633E-06,False,0.0231138076633215,None,0.00600023008882999,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000956.soc,18,351,None,,False,0.385852126404643,False,0.384691324084997,False,0.0149413961917162,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000957.soc,13,351,None,,False,0.34317865408957,False,0.346530765295029,False,0.00263461843132973,False,125.333071149886,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000958.soc,11,351,None,k-block(11;350),False,0.35287039168179,False,0.355233797803521,False,0.00709079578518868,False,196.022192146629,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000959.soc,13,351,None,,False,0.226513903588057,False,0.224516928195953,False,0.00172464177012444,False,292.224085662514,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000960.soc,16,350,None,,False,0.347300177440047,False,0.346831260249019,False,0.00613441132009029,False,32.4145520068705,None,None,False,381.194141954184
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000961.soc,15,351,None,,False,0.354359228163958,False,0.355830565094948,False,0.0071367435157299,False,166.660016784444,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000962.soc,20,351,None,,False,0.403332985937595,False,0.40241183899343,False,0.00814676284790039,None,None,None,None,False,30.1952245589346
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000963.soc,12,351,None,k-block(12;350),False,0.346497511491179,False,0.345364093780518,False,0.00260330550372601,False,343.023648519069,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000964.soc,16,350,None,,False,0.389459695667028,False,0.388729145750403,False,0.00292649306356907,False,59.9558740425855,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000965.soc,12,351,None,,False,0.358323497697711,False,0.358844358474016,False,0.00669642351567745,False,125.62437633425,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000966.soc,7,351,None,middle(7;350)|k-block(7;349),False,0.360898498445749,False,0.361359748989344,False,0.00607900880277157,False,130.69898147881,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000967.soc,16,350,None,,False,0.353766253218055,False,0.352324360981584,False,0.00604888051748276,False,26.3794446028769,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000968.soc,19,351,None,,False,0.344530614092946,False,0.345801210030913,False,0.0210449732840061,None,None,None,None,False,2724.62915356644
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000969.soc,20,351,None,,False,0.358040964230895,False,0.35554426163435,False,0.0143373925238848,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000970.soc,15,351,None,,False,0.378735434263945,False,0.350662034004927,False,0.00250378623604774,False,196.597049375996,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000971.soc,11,351,None,,False,0.39369211345911,False,0.386641932651401,False,0.00791764818131924,False,154.321963606402,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000972.soc,9,351,None,,False,0.222076330333948,False,0.221608977764845,False,0.00164986588060856,False,47.7887504287064,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000973.soc,20,13,None,,False,0.00107585079967976,False,0.00106172636151314,False,0.58238629437983,False,0.0286070443689823,None,None,False,2.47923272661865
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000974.soc,16,351,None,k-block(16;350),False,0.349937213584781,False,0.351459305733442,False,0.00715530663728714,False,184.848990038037,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000975.soc,8,351,None,k-block(8;349),False,0.221360351890326,False,0.234423583373427,False,0.00238017924129963,False,214.984433244914,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000976.soc,20,350,None,,False,0.354924038052559,False,0.355089742690325,False,0.0190153438597918,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000977.soc,12,351,None,,False,0.383997451514006,False,0.383146172389388,False,0.00263907574117184,False,136.304727092385,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000978.soc,13,351,None,,False,0.392052611336112,False,0.391209160909057,False,0.00298877619206905,False,334.553905362263,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000979.soc,14,351,None,k-block(14;350),False,0.3481190726161,False,0.350136760622263,False,0.00381320901215076,False,52.0764994248748,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000980.soc,1,351,True,None,None,None,None,None,None,None,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000981.soc,15,351,None,k-block(15;350),False,0.352046357467771,False,0.352605132386088,False,0.0202341005206108,False,190.218109946698,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000982.soc,4,351,None,middle(4;350)|k-block(4;349),False,0.384108090773225,False,0.381993219256401,False,0.00292056426405907,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000983.soc,19,15,None,,False,0.00281650386750698,False,0.00284004956483841,False,0.0668399222195149,False,0.14933343604207,None,None,False,2.59790072590113
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000984.soc,20,351,None,,False,0.361048081889749,False,0.361448999494314,False,0.0038144662976265,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000985.soc,20,351,None,,False,0.39464657381177,False,0.394772652536631,False,0.00298780202865601,None,None,None,None,False,3202.69168101437
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000986.soc,13,351,None,,False,0.359013708308339,False,0.358769547194243,False,0.00712546706199646,False,42.7774539124221,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000987.soc,16,351,None,k-block(16;350),False,0.346702059730887,False,0.346770089119673,False,0.0048141423612833,False,55.755401071161,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000988.soc,14,351,None,k-block(14;350),False,0.349134098738432,False,0.345851751044393,False,0.0257743690162897,False,160.745442228392,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000989.soc,16,351,None,,False,0.396989004686475,False,0.396035036072135,False,0.00793454051017761,False,58.0218799617142,None,None,False,2503.14907447249
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000990.soc,20,351,None,,False,0.34386532753706,False,0.342486785724759,False,0.0270073376595974,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000991.soc,2,351,True,None,None,None,None,None,None,None,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000992.soc,14,351,None,k-block(14;350),False,0.228056453168392,False,0.222592787817121,False,0.00167938508093357,False,35.4401558749378,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000993.soc,13,45,None,,False,0.0064496137201786,False,0.00647146254777908,False,0.0118555687367916,False,0.117415202781558,None,None,False,702.436999894679
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000994.soc,6,351,None,,False,0.227354751899838,False,0.227463237941265,False,0.00168725848197937,False,159.690072050318,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000995.soc,14,351,None,,False,0.349957784637809,False,0.349310846999288,False,0.0309815835207701,False,44.4139419309795,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000996.soc,16,351,None,,False,0.228054786100984,False,0.227062502875924,False,0.00238273851573467,False,28.1869417056441,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000997.soc,15,351,None,,False,0.348094685003161,False,0.346660070121288,False,0.00691661052405834,False,154.31585714221,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000998.soc,14,18,None,,False,0.00108309648931026,False,0.00105105713009834,False,0.0161872413009405,False,0.0994780901819468,None,None,False,28.0060123801231
../PrefLib-Data/datasets/00056 - seasonsport/00056-00000999.soc,16,351,None,,False,0.356273090466857,False,0.355664402246475,False,0.00375923700630665,False,62.8242719806731,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001000.soc,20,351,None,,False,0.386750744655728,False,0.386764831840992,False,0.0127135552465916,None,None,None,None,False,1453.37269110233
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001001.soc,12,351,None,,False,0.350532822310925,False,0.351040551438928,False,0.00926613807678223,False,50.5528411436826,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001002.soc,19,351,None,,False,0.381492044776678,False,0.382558522745967,False,0.00290550291538239,None,None,None,None,False,946.548221481964
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001003.soc,19,351,None,,False,0.396523162722588,False,0.395309863612056,False,0.00679140537977219,None,None,None,None,False,284.651573138312
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001004.soc,11,351,None,,False,0.389732647687197,False,0.389632718637586,False,0.0256903599947691,False,48.168897099793,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001005.soc,10,351,None,,False,0.354650100693107,False,0.354084914550185,False,0.0226062145084143,False,54.9047758784145,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001006.soc,10,351,None,k-block(10;350),False,0.222312211990356,False,0.222368709743023,False,0.0116930492222309,False,153.091927561909,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001007.soc,17,351,None,,False,0.353368842974305,False,0.355256013572216,False,0.00371812842786312,False,54.5199495833367,None,None,False,3083.79551569559
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001008.soc,17,351,None,k-block(17;350),False,0.34954989515245,False,0.350967993959785,False,0.0314107071608305,False,38.1297504380345,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001009.soc,16,351,None,,False,0.222538964822888,False,0.222811659798026,False,0.00715022347867489,False,39.4909134600312,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001010.soc,7,351,None,middle(7;349)|k-block(7;348),False,0.220474040135741,False,0.218947490677238,False,0.0303958561271429,False,113.106762478128,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001011.soc,13,346,None,,False,0.340402336791158,False,0.342079909518361,False,0.00683273002505302,False,80.3738447353244,None,None,False,2656.26866543293
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001012.soc,11,351,None,,False,0.226948637515306,False,0.226583525538445,False,0.00238544493913651,False,32.787864362821,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001014.soc,14,351,None,k-block(14;350),False,0.344313202425838,False,0.345646554604173,False,0.00383859127759933,False,58.0818240083754,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001015.soc,19,351,None,,False,0.355752114206553,False,0.356350380927324,False,0.00269548036158085,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001016.soc,8,351,None,middle(8;350)|k-block(8;349),False,0.340878386050463,False,0.33773679099977,False,0.00804373249411583,False,629.614914571866,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001017.soc,11,351,None,k-block(11;350),False,0.348101627081633,False,0.346950707957149,False,0.00826844200491905,False,120.583975993097,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001018.soc,18,351,None,k-block(18;350),False,0.389211317524314,False,0.389708185568452,False,0.00548752583563328,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001019.soc,20,351,None,,False,0.357673091813922,False,0.357408594340086,False,0.0275521576404572,None,None,None,None,False,2087.83575496264
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001020.soc,7,351,None,k-block(7;350),False,0.351613853126764,False,0.35213141143322,False,0.0160386450588703,False,1357.68519753218,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001021.soc,20,351,None,,False,0.401576545089483,False,0.400844054296613,False,0.00426214374601841,None,None,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001022.soc,17,351,None,,False,0.224119622260332,False,0.223853953182697,False,0.00313392840325832,False,41.0050022918731,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001023.soc,3,351,None,middle(3;350)|k-block(3;349),None,7.15442001819611E-06,None,9.18842852115631E-06,False,0.00918888300657272,None,0.00630658306181431,None,None,None,None
../PrefLib-Data/datasets/00056 - seasonsport/00056-00001024.soc,10,351,None,middle(10;350)|k-block(10;349),False,0.353291418403387,False,0.351743925362825,False,0.0113746505230665,False,163.903188440949,None,None,None,None
